iter,Lik1,Lik2,chain
2065,65450.07501,65450.05791,3
2067,65450.07462,65450.05791,3
2069,65450.07457,65450.05428,3
2071,65450.07165,65450.05428,3
2073,65450.07028,65450.05428,3
2075,65450.06873,65450.05428,3
2077,65450.06872,65450.05428,3
2079,65450.06863,65450.04457,3
2081,65450.06693,65450.04457,3
2083,65450.06576,65450.04457,3
2085,65450.06569,65450.04457,3
2087,65450.06519,65450.04457,3
2089,65450.06505,65450.04457,3
2091,65450.06405,65450.04457,3
2093,65450.06255,65450.04457,3
2095,65450.06164,65450.04457,3
2097,65450.0606,65450.04069,3
2099,65450.05791,65450.0356,3
2101,65450.05621,65450.0356,3
2103,65450.05539,65450.0356,3
2105,65450.05532,65450.0356,3
2107,65450.0553,65450.0356,3
2109,65450.05428,65450.02934,3
2111,65450.05382,65450.0152,3
2113,65450.051,65450.0152,3
2115,65450.04924,65450.0152,3
2117,65450.04682,65450.0152,3
2119,65450.0467,65450.0152,3
2121,65450.04608,65450.0152,3
2123,65450.04457,65450.0152,3
2125,65450.04069,65450.0152,3
2127,65450.03945,65450.0152,3
2129,65450.03943,65450.00887,3
2131,65450.03839,65450.00342,3
2133,65450.03613,65449.98681,3
2135,65450.0356,65449.98681,3
2137,65450.02934,65449.98681,3
2139,65450.02898,65449.98681,3
2141,65450.02606,65449.98681,3
2143,65450.02295,65449.98681,3
2145,65450.02115,65449.96729,3
2147,65450.02095,65449.96729,3
2149,65450.01739,65449.96729,3
2151,65450.01655,65449.96729,3
2153,65450.01614,65449.96729,3
2155,65450.0152,65449.96729,3
2157,65450.00887,65449.96729,3
2159,65450.00342,65449.95249,3
2161,65449.99988,65449.95249,3
2163,65449.99828,65449.95249,3
2165,65449.99464,65449.9241,3
2167,65449.98877,65449.9241,3
2169,65449.98855,65449.9241,3
2171,65449.98681,65449.9241,3
2173,65449.98128,65449.9241,3
2175,65449.97637,65449.9241,3
2177,65449.97608,65449.9241,3
2179,65449.97573,65449.9241,3
2181,65449.9751,65449.9241,3
2183,65449.97168,65449.88783,3
2185,65449.96729,65449.88783,3
2187,65449.96566,65449.88783,3
2189,65449.95292,65449.88783,3
2191,65449.95252,65449.88783,3
2193,65449.95249,65449.88783,3
2195,65449.95058,65449.88783,3
2197,65449.94603,65449.88783,3
2199,65449.93823,65449.85681,3
2201,65449.93376,65449.85681,3
2203,65449.92973,65449.85681,3
2205,65449.92924,65449.85681,3
2207,65449.92671,65449.85681,3
2209,65449.9241,65449.85681,3
2211,65449.91917,65449.85681,3
2213,65449.91508,65449.82068,3
2215,65449.91035,65449.82068,3
2217,65449.90979,65449.82068,3
2219,65449.89882,65449.82068,3
2221,65449.89771,65449.82068,3
2223,65449.89753,65449.82068,3
2225,65449.88783,65449.82068,3
2227,65449.88082,65449.80404,3
2229,65449.87918,65449.80404,3
2231,65449.87754,65449.80404,3
2233,65449.87561,65449.76706,3
2235,65449.87059,65449.76706,3
2237,65449.86442,65449.76706,3
2239,65449.85681,65449.76706,3
2241,65449.84988,65449.76706,3
2243,65449.84847,65449.76706,3
2245,65449.83885,65449.76706,3
2247,65449.83873,65449.76706,3
2249,65449.83794,65449.76706,3
2251,65449.82252,65449.71753,3
2253,65449.82068,65449.71753,3
2255,65449.81767,65449.71753,3
2257,65449.81747,65449.71753,3
2259,65449.81029,65449.71753,3
2261,65449.80404,65449.71753,3
2263,65449.79655,65449.71753,3
2265,65449.78692,65449.71753,3
2267,65449.78638,65449.71753,3
2269,65449.77528,65449.71753,3
2271,65449.77354,65449.71753,3
2273,65449.77118,65449.71753,3
2275,65449.7709,65449.70385,3
2277,65449.76706,65449.70385,3
2279,65449.76342,65449.70385,3
2281,65449.75028,65449.65081,3
2283,65449.74276,65449.65081,3
2285,65449.74083,65449.65081,3
2287,65449.73866,65449.65081,3
2289,65449.73506,65449.65081,3
2291,65449.73462,65449.65081,3
2293,65449.73215,65449.65081,3
2295,65449.72392,65449.65081,3
2297,65449.72092,65449.65081,3
2299,65449.71821,65449.65081,3
2301,65449.71753,65449.65081,3
2303,65449.71308,65449.65081,3
2305,65449.70489,65449.65081,3
2307,65449.70385,65449.63593,3
2309,65449.69349,65449.63593,3
2311,65449.69053,65449.63593,3
2313,65449.68892,65449.61716,3
2315,65449.68813,65449.61716,3
2317,65449.68689,65449.61716,3
2319,65449.67958,65449.61716,3
2321,65449.67442,65449.59431,3
2323,65449.67262,65449.59431,3
2325,65449.6698,65449.59431,3
2327,65449.66448,65449.59431,3
2329,65449.6628,65449.59431,3
2331,65449.65292,65449.56245,3
2333,65449.65081,65449.56245,3
2335,65449.64745,65449.56245,3
2337,65449.63992,65449.56245,3
2339,65449.63593,65449.56245,3
2341,65449.62736,65449.56245,3
2343,65449.6265,65449.56245,3
2345,65449.62604,65449.56245,3
2347,65449.61716,65449.55094,3
2349,65449.61598,65449.55094,3
2351,65449.6043,65449.50178,3
2353,65449.60132,65449.50178,3
2355,65449.59815,65449.50178,3
2357,65449.59456,65449.50178,3
2359,65449.59431,65449.50178,3
2361,65449.58799,65449.50178,3
2363,65449.58666,65449.50178,3
2365,65449.57691,65449.50178,3
2367,65449.57414,65449.50178,3
2369,65449.57143,65449.50178,3
2371,65449.56313,65449.50178,3
2373,65449.56245,65449.50178,3
2375,65449.55989,65449.50178,3
2377,65449.55825,65449.50178,3
2379,65449.55094,65449.50178,3
2381,65449.54563,65449.47402,3
2383,65449.54536,65449.47402,3
2385,65449.53984,65449.47402,3
2387,65449.53443,65449.47402,3
2389,65449.53006,65449.45273,3
2391,65449.5299,65449.45273,3
2393,65449.52647,65449.45273,3
2395,65449.5242,65449.45273,3
2397,65449.51964,65449.41148,3
2399,65449.51863,65449.41148,3
2401,65449.51468,65449.41148,3
2403,65449.50868,65449.41148,3
2405,65449.50841,65449.41148,3
2407,65449.50178,65449.38259,3
2409,65449.4872,65449.38259,3
2411,65449.48329,65449.38259,3
2413,65449.47921,65449.38259,3
2415,65449.47402,65449.3331,3
2417,65449.47144,65449.3331,3
2419,65449.46316,65449.3331,3
2421,65449.45862,65449.3331,3
2423,65449.45273,65449.3331,3
2425,65449.44239,65449.28865,3
2427,65449.44187,65449.28865,3
2429,65449.42882,65449.28865,3
2431,65449.42334,65449.28865,3
2433,65449.41148,65449.28865,3
2435,65449.40653,65449.24568,3
2437,65449.39506,65449.24568,3
2439,65449.3918,65449.24568,3
2441,65449.38259,65449.18254,3
2443,65449.36828,65449.18254,3
2445,65449.35394,65449.18254,3
2447,65449.3502,65449.18254,3
2449,65449.34817,65449.18254,3
2451,65449.3331,65449.18254,3
2453,65449.32029,65449.18254,3
2455,65449.30794,65449.18254,3
2457,65449.3018,65449.14794,3
2459,65449.30118,65449.14794,3
2461,65449.28865,65449.07335,3
2463,65449.26295,65449.07335,3
2465,65449.25224,65449.07335,3
2467,65449.24568,65449.07335,3
2469,65449.23835,65449.07335,3
2471,65449.22647,65449.07335,3
2473,65449.21225,65449.07335,3
2475,65449.20147,65449.07335,3
2477,65449.19342,65449.07335,3
2479,65449.18897,65449.07335,3
2481,65449.1849,65449.07335,3
2483,65449.18254,65449.07335,3
2485,65449.18066,65449.07335,3
2487,65449.15135,65448.99369,3
2489,65449.14794,65448.99369,3
2491,65449.14511,65448.99369,3
2493,65449.14169,65448.99369,3
2495,65449.12892,65448.99369,3
2497,65449.1092,65448.95852,3
2499,65449.10006,65448.95852,3
2501,65449.09164,65448.95852,3
2503,65449.08583,65448.87793,3
2505,65449.08446,65448.87793,3
2507,65449.07824,65448.87793,3
2509,65449.07644,65448.87793,3
2511,65449.0743,65448.87793,3
2513,65449.07335,65448.87793,3
2515,65449.03925,65448.87793,3
2517,65449.02065,65448.86249,3
2519,65449.01965,65448.86249,3
2521,65449.00185,65448.86249,3
2523,65448.99369,65448.73066,3
2525,65448.98306,65448.73066,3
2527,65448.98256,65448.73066,3
2529,65448.95974,65448.73066,3
2531,65448.95852,65448.73066,3
2533,65448.92678,65448.67712,3
2535,65448.9083,65448.67712,3
2537,65448.90678,65448.67712,3
2539,65448.89532,65448.67712,3
2541,65448.88402,65448.67712,3
2543,65448.87793,65448.67712,3
2545,65448.86826,65448.67621,3
2547,65448.86565,65448.67621,3
2549,65448.86249,65448.47049,3
2551,65448.82749,65448.47049,3
2553,65448.78369,65448.47049,3
2555,65448.77567,65448.47049,3
2557,65448.76506,65448.47049,3
2559,65448.74216,65448.47049,3
2561,65448.73066,65448.47049,3
2563,65448.70948,65448.36432,3
2565,65448.70189,65448.36432,3
2567,65448.69354,65448.36432,3
2569,65448.68341,65448.36432,3
2571,65448.67722,65448.36432,3
2573,65448.67712,65448.36432,3
2575,65448.67621,65448.36432,3
2577,65448.60313,65448.09933,3
2579,65448.59113,65448.09933,3
2581,65448.54245,65448.09933,3
2583,65448.53725,65448.09933,3
2585,65448.50314,65448.09933,3
2587,65448.49661,65448.09933,3
2589,65448.48497,65448.09933,3
2591,65448.47049,65448.09933,3
2593,65448.44656,65448.09933,3
2595,65448.40977,65447.84768,3
2597,65448.39877,65447.84768,3
2599,65448.39271,65447.84768,3
2601,65448.36845,65447.84768,3
2603,65448.36432,65447.84768,3
2605,65448.31189,65447.84768,3
2607,65448.23895,65447.84768,3
2609,65448.2343,65447.84768,3
2611,65448.193,65447.84768,3
2613,65448.18465,65447.68724,3
2615,65448.17328,65447.68724,3
2617,65448.13282,65447.68724,3
2619,65448.13084,65447.68724,3
2621,65448.11536,65447.68724,3
2623,65448.09933,65447.68724,3
2625,65448.05619,65447.47488,3
2627,65447.95883,65447.47488,3
2629,65447.94836,65447.47488,3
2631,65447.92609,65447.47488,3
2633,65447.90629,65447.47488,3
2635,65447.89657,65447.47488,3
2637,65447.86315,65447.47488,3
2639,65447.84768,65447.47037,3
2641,65447.81051,65447.45873,3
2643,65447.79661,65447.45873,3
2645,65447.77361,65447.45873,3
2647,65447.74148,65447.25704,3
2649,65447.68796,65447.25704,3
2651,65447.68724,65447.25704,3
2653,65447.605,65447.25704,3
2655,65447.58855,65447.25704,3
2657,65447.56756,65447.20964,3
2659,65447.50441,65447.20964,3
2661,65447.49401,65447.20964,3
2663,65447.49115,65447.20964,3
2665,65447.4858,65447.1962,3
2667,65447.48054,65447.11443,3
2669,65447.47488,65447.11443,3
2671,65447.47037,65447.11443,3
2673,65447.45873,65446.99856,3
2675,65447.3121,65446.99856,3
2677,65447.30684,65446.86454,3
2679,65447.2813,65446.86454,3
2681,65447.27985,65446.86454,3
2683,65447.27507,65446.86454,3
2685,65447.26264,65446.86454,3
2687,65447.26101,65446.86454,3
2689,65447.25704,65446.86454,3
2691,65447.20964,65446.86454,3
2693,65447.1962,65446.86454,3
2695,65447.18546,65446.86454,3
2697,65447.15249,65446.86454,3
2699,65447.11443,65446.86454,3
2701,65447.06912,65446.86454,3
2703,65447.05951,65446.86454,3
2705,65447.0465,65446.74583,3
2707,65447.04221,65446.74583,3
2709,65447.01478,65446.74583,3
2711,65446.99907,65446.74583,3
2713,65446.99856,65446.74583,3
2715,65446.99291,65446.74583,3
2717,65446.97275,65446.67442,3
2719,65446.94954,65446.67442,3
2721,65446.94552,65446.67442,3
2723,65446.90406,65446.55872,3
2725,65446.90106,65446.55872,3
2727,65446.89213,65446.55872,3
2729,65446.88712,65446.55872,3
2731,65446.86454,65446.55872,3
2733,65446.8404,65446.55872,3
2735,65446.83088,65446.32677,3
2737,65446.821,65446.32677,3
2739,65446.79618,65446.32677,3
2741,65446.76006,65446.32677,3
2743,65446.74583,65446.32677,3
2745,65446.6935,65446.32677,3
2747,65446.68825,65446.32677,3
2749,65446.67442,65446.32677,3
2751,65446.65607,65446.32677,3
2753,65446.62754,65446.0496,3
2755,65446.62485,65446.0496,3
2757,65446.62147,65446.0496,3
2759,65446.57149,65446.0496,3
2761,65446.55872,65446.0496,3
2763,65446.48269,65446.0496,3
2765,65446.4817,65446.0496,3
2767,65446.39757,65445.80639,3
2769,65446.38544,65445.80639,3
2771,65446.38271,65445.80639,3
2773,65446.35095,65445.80639,3
2775,65446.33714,65445.80639,3
2777,65446.33209,65445.59042,3
2779,65446.32677,65445.59042,3
2781,65446.2523,65445.59042,3
2783,65446.1816,65445.59042,3
2785,65446.16819,65445.59042,3
2787,65446.11551,65445.47094,3
2789,65446.08669,65445.47094,3
2791,65446.07486,65445.47094,3
2793,65446.0496,65445.10512,3
2795,65445.97504,65445.10512,3
2797,65445.93326,65445.10512,3
2799,65445.92223,65445.10512,3
2801,65445.83473,65444.86968,3
2803,65445.80639,65444.86968,3
2805,65445.71713,65444.86968,3
2807,65445.68338,65444.86968,3
2809,65445.62889,65444.86968,3
2811,65445.60784,65444.86968,3
2813,65445.60759,65444.52883,3
2815,65445.59042,65444.52883,3
2817,65445.55609,65444.52883,3
2819,65445.47094,65444.21749,3
2821,65445.26206,65444.21749,3
2823,65445.20765,65444.21749,3
2825,65445.20448,65444.21749,3
2827,65445.17877,65444.21749,3
2829,65445.10512,65443.82722,3
2831,65445.05264,65443.82722,3
2833,65445.01112,65443.82722,3
2835,65444.98749,65443.82722,3
2837,65444.96812,65443.82722,3
2839,65444.94697,65443.82722,3
2841,65444.86968,65443.82722,3
2843,65444.62621,65443.81242,3
2845,65444.60209,65443.35919,3
2847,65444.5313,65443.35919,3
2849,65444.52883,65443.35919,3
2851,65444.43124,65443.35919,3
2853,65444.41349,65443.35919,3
2855,65444.38731,65443.35919,3
2857,65444.21749,65443.24939,3
2859,65444.14517,65443.24939,3
2861,65444.1285,65443.0351,3
2863,65444.06459,65443.0351,3
2865,65443.97629,65443.0351,3
2867,65443.91791,65442.65683,3
2869,65443.84544,65442.65683,3
2871,65443.82722,65442.65683,3
2873,65443.81242,65442.65683,3
2875,65443.72749,65442.65683,3
2877,65443.6632,65442.65683,3
2879,65443.59324,65442.65683,3
2881,65443.46804,65442.65683,3
2883,65443.45519,65442.65683,3
2885,65443.35919,65442.65683,3
2887,65443.25457,65442.65683,3
2889,65443.24939,65442.52784,3
2891,65443.15388,65442.48372,3
2893,65443.12019,65442.48372,3
2895,65443.0351,65442.33816,3
2897,65442.9658,65442.33816,3
2899,65442.93296,65442.33816,3
2901,65442.87918,65442.03721,3
2903,65442.87425,65442.03721,3
2905,65442.83034,65442.03721,3
2907,65442.79853,65442.03721,3
2909,65442.74217,65442.03721,3
2911,65442.72911,65442.03721,3
2913,65442.69241,65442.03721,3
2915,65442.65683,65441.92114,3
2917,65442.60414,65441.92114,3
2919,65442.53167,65441.92114,3
2921,65442.52784,65441.92114,3
2923,65442.48372,65441.92114,3
2925,65442.36835,65441.91165,3
2927,65442.34216,65441.62532,3
2929,65442.33816,65441.62532,3
2931,65442.33708,65441.62532,3
2933,65442.30221,65441.62532,3
2935,65442.25181,65441.62532,3
2937,65442.20605,65441.62532,3
2939,65442.18016,65441.62532,3
2941,65442.12257,65441.62532,3
2943,65442.08956,65441.59154,3
2945,65442.03721,65441.57887,3
2947,65442.01528,65441.57887,3
2949,65441.9696,65441.34135,3
2951,65441.92647,65441.34135,3
2953,65441.92114,65441.34135,3
2955,65441.91165,65441.34135,3
2957,65441.80972,65441.34135,3
2959,65441.77232,65441.34135,3
2961,65441.72366,65441.26501,3
2963,65441.70961,65441.26501,3
2965,65441.70625,65441.11829,3
2967,65441.68875,65441.11829,3
2969,65441.67732,65441.11829,3
2971,65441.62532,65441.11829,3
2973,65441.59154,65441.11829,3
2975,65441.57887,65441.11829,3
2977,65441.47331,65441.03262,3
2979,65441.46032,65441.03262,3
2981,65441.45039,65440.756,3
2983,65441.43147,65440.756,3
2985,65441.39237,65440.756,3
2987,65441.36812,65440.756,3
2989,65441.34135,65440.756,3
2991,65441.30166,65440.756,3
2993,65441.26501,65440.45726,3
2995,65441.25549,65440.45726,3
2997,65441.20518,65440.45726,3
2999,65441.17808,65440.45726,3
3001,65441.16248,65440.45726,3
3003,65441.11829,65440.45726,3
3005,65441.03633,65440.45726,3
3007,65441.03262,65440.45726,3
3009,65441.00388,65440.45726,3
3011,65440.88973,65440.20341,3
3013,65440.8678,65440.20341,3
3015,65440.82981,65440.20341,3
3017,65440.80959,65440.20341,3
3019,65440.78732,65440.20341,3
3021,65440.756,65440.20341,3
3023,65440.7399,65440.20341,3
3025,65440.68478,65440.0622,3
3027,65440.64623,65440.0622,3
3029,65440.57592,65440.0622,3
3031,65440.54502,65440.0603,3
3033,65440.49818,65440.0603,3
3035,65440.47865,65439.85759,3
3037,65440.47525,65439.85759,3
3039,65440.45726,65439.85759,3
3041,65440.31626,65439.85759,3
3043,65440.28889,65439.75095,3
3045,65440.25695,65439.75095,3
3047,65440.24651,65439.75095,3
3049,65440.23492,65439.75095,3
3051,65440.20341,65439.75095,3
3053,65440.11927,65439.75095,3
3055,65440.10355,65439.75095,3
3057,65440.07134,65439.75095,3
3059,65440.0622,65439.75095,3
3061,65440.0603,65439.75095,3
3063,65439.9543,65439.64167,3
3065,65439.91468,65439.64167,3
3067,65439.89499,65439.64167,3
3069,65439.87331,65439.64167,3
3071,65439.85759,65439.64167,3
3073,65439.85717,65439.64167,3
3075,65439.82544,65439.64167,3
3077,65439.81653,65439.60623,3
3079,65439.81615,65439.60623,3
3081,65439.8036,65439.60623,3
3083,65439.80102,65439.60623,3
3085,65439.80085,65439.60623,3
3087,65439.76388,65439.60563,3
3089,65439.75095,65439.60563,3
3091,65439.74513,65439.60563,3
3093,65439.73499,65439.59891,3
3095,65439.71606,65439.57777,3
3097,65439.70626,65439.57777,3
3099,65439.69506,65439.57233,3
3101,65439.69092,65439.57233,3
3103,65439.68489,65439.55406,3
3105,65439.67894,65439.54777,3
3107,65439.67665,65439.54777,3
3109,65439.67209,65439.54777,3
3111,65439.64167,65439.54777,3
3113,65439.62286,65439.51949,3
3115,65439.61843,65439.51949,3
3117,65439.60623,65439.51949,3
3119,65439.60563,65439.51949,3
3121,65439.59891,65439.51949,3
3123,65439.59888,65439.51949,3
3125,65439.59573,65439.51949,3
3127,65439.59432,65439.51563,3
3129,65439.58357,65439.4666,3
3131,65439.57777,65439.4666,3
3133,65439.57233,65439.4666,3
3135,65439.55406,65439.4666,3
3137,65439.55054,65439.4666,3
3139,65439.54777,65439.4666,3
3141,65439.54384,65439.4666,3
3143,65439.54124,65439.4666,3
3145,65439.5357,65439.4666,3
3147,65439.53407,65439.4666,3
3149,65439.53129,65439.4666,3
3151,65439.53039,65439.4666,3
3153,65439.52672,65439.4666,3
3155,65439.51949,65439.4666,3
3157,65439.51563,65439.4666,3
3159,65439.50748,65439.4666,3
3161,65439.5003,65439.44073,3
3163,65439.49938,65439.44073,3
3165,65439.49721,65439.44073,3
3167,65439.49555,65439.44073,3
3169,65439.49469,65439.44073,3
3171,65439.48742,65439.44073,3
3173,65439.48708,65439.44073,3
3175,65439.48289,65439.44073,3
3177,65439.48205,65439.44073,3
3179,65439.48023,65439.44073,3
3181,65439.48013,65439.44073,3
3183,65439.47727,65439.41873,3
3185,65439.47669,65439.41873,3
3187,65439.47519,65439.41873,3
3189,65439.47074,65439.41873,3
3191,65439.46988,65439.41873,3
3193,65439.4666,65439.41873,3
3195,65439.46396,65439.41873,3
3197,65439.45684,65439.41216,3
3199,65439.45679,65439.41216,3
3201,65439.45556,65439.39991,3
3203,65439.45371,65439.37744,3
3205,65439.4444,65439.37744,3
3207,65439.4434,65439.37744,3
3209,65439.44244,65439.37744,3
3211,65439.44073,65439.37744,3
3213,65439.43768,65439.36109,3
3215,65439.43344,65439.36109,3
3217,65439.42719,65439.36109,3
3219,65439.42445,65439.33756,3
3221,65439.42151,65439.33756,3
3223,65439.41925,65439.33756,3
3225,65439.41873,65439.33756,3
3227,65439.41216,65439.33756,3
3229,65439.39991,65439.33756,3
3231,65439.39833,65439.33756,3
3233,65439.39577,65439.3212,3
3235,65439.39109,65439.31203,3
3237,65439.38533,65439.2712,3
3239,65439.37744,65439.2712,3
3241,65439.37009,65439.2712,3
3243,65439.36912,65439.2712,3
3245,65439.36109,65439.2712,3
3247,65439.35917,65439.2712,3
3249,65439.35752,65439.2712,3
3251,65439.35688,65439.2712,3
3253,65439.3473,65439.2712,3
3255,65439.346,65439.2712,3
3257,65439.34487,65439.2712,3
3259,65439.33756,65439.27076,3
3261,65439.32215,65439.27076,3
3263,65439.3212,65439.22634,3
3265,65439.31277,65439.22634,3
3267,65439.31203,65439.22634,3
3269,65439.31061,65439.22634,3
3271,65439.30946,65439.22634,3
3273,65439.30109,65439.22634,3
3275,65439.28995,65439.22634,3
3277,65439.28625,65439.22634,3
3279,65439.282,65439.22634,3
3281,65439.27943,65439.22634,3
3283,65439.27887,65439.22634,3
3285,65439.27388,65439.21493,3
3287,65439.27206,65439.21493,3
3289,65439.27162,65439.21493,3
3291,65439.2712,65439.20149,3
3293,65439.27076,65439.20149,3
3295,65439.25783,65439.20149,3
3297,65439.24949,65439.20149,3
3299,65439.2479,65439.1845,3
3301,65439.24477,65439.1845,3
3303,65439.24477,65439.1845,3
3305,65439.24173,65439.1845,3
3307,65439.24166,65439.1845,3
3309,65439.2344,65439.1845,3
3311,65439.2309,65439.17447,3
3313,65439.22634,65439.17447,3
3315,65439.2253,65439.17447,3
3317,65439.22494,65439.17447,3
3319,65439.21551,65439.16491,3
3321,65439.21511,65439.15606,3
3323,65439.21493,65439.15606,3
3325,65439.2053,65439.15606,3
3327,65439.20391,65439.15606,3
3329,65439.20149,65439.14985,3
3331,65439.1985,65439.14985,3
3333,65439.19081,65439.14985,3
3335,65439.19039,65439.14985,3
3337,65439.18947,65439.14985,3
3339,65439.18941,65439.13027,3
3341,65439.18713,65439.13027,3
3343,65439.1845,65439.13027,3
3345,65439.18061,65439.13027,3
3347,65439.17447,65439.13027,3
3349,65439.17163,65439.13027,3
3351,65439.17038,65439.13027,3
3353,65439.16808,65439.13027,3
3355,65439.16491,65439.13027,3
3357,65439.16218,65439.13027,3
3359,65439.15937,65439.13027,3
3361,65439.15606,65439.13027,3
3363,65439.15596,65439.13027,3
3365,65439.15343,65439.10753,3
3367,65439.14985,65439.10753,3
3369,65439.14556,65439.10753,3
3371,65439.14415,65439.10753,3
3373,65439.14223,65439.10753,3
3375,65439.14215,65439.10753,3
3377,65439.14199,65439.10753,3
3379,65439.14106,65439.10753,3
3381,65439.13815,65439.10753,3
3383,65439.13812,65439.10753,3
3385,65439.13589,65439.10753,3
3387,65439.13353,65439.09023,3
3389,65439.13142,65439.09023,3
3391,65439.13027,65439.09023,3
3393,65439.12549,65439.09023,3
3395,65439.12434,65439.09023,3
3397,65439.12217,65439.07659,3
3399,65439.12119,65439.07659,3
3401,65439.11923,65439.07659,3
3403,65439.11745,65439.07659,3
3405,65439.11674,65439.07659,3
3407,65439.11487,65439.0648,3
3409,65439.10925,65439.0648,3
3411,65439.10845,65439.0648,3
3413,65439.10753,65439.0648,3
3415,65439.10301,65439.0648,3
3417,65439.09966,65439.05727,3
3419,65439.09751,65439.05727,3
3421,65439.09671,65439.0475,3
3423,65439.09253,65439.0475,3
3425,65439.09023,65439.0475,3
3427,65439.08647,65439.0327,3
3429,65439.08374,65439.0327,3
3431,65439.08065,65439.0327,3
3433,65439.07659,65439.0327,3
3435,65439.07275,65439.0327,3
3437,65439.07195,65439.0327,3
3439,65439.0714,65439.0327,3
3441,65439.06728,65439.0327,3
3443,65439.0648,65439.0327,3
3445,65439.06105,65439.0287,3
3447,65439.05727,65439.0287,3
3449,65439.04935,65439.02832,3
3451,65439.04895,65439.02832,3
3453,65439.0475,65439.02832,3
3455,65439.0462,65439.02832,3
3457,65439.04354,65439.02335,3
3459,65439.04338,65439.02335,3
3461,65439.03775,65439.0144,3
3463,65439.03684,65439.0144,3
3465,65439.03421,65439.0144,3
3467,65439.03396,65439.0144,3
3469,65439.0336,65439.0144,3
3471,65439.03278,65439.0144,3
3473,65439.03273,65439.0144,3
3475,65439.0327,65439.0144,3
3477,65439.03156,65439.0144,3
3479,65439.02964,65439.0144,3
3481,65439.0287,65439.0144,3
3483,65439.02832,65439.0144,3
3485,65439.02675,65439.0144,3
3487,65439.02636,65439.0144,3
3489,65439.02557,65439.01285,3
3491,65439.02335,65439.01029,3
3493,65439.02332,65439.01029,3
3495,65439.02292,65439.01029,3
3497,65439.02183,65439.01029,3
3499,65439.02075,65439.01029,3
3501,65439.01942,65439.00969,3
3503,65439.01909,65439.00969,3
3505,65439.01859,65439.00969,3
3507,65439.01823,65439.00969,3
3509,65439.01763,65439.00865,3
3511,65439.0175,65439.00865,3
3513,65439.01552,65439.00811,3
3515,65439.01469,65439.00811,3
3517,65439.0144,65439.00811,3
3519,65439.01285,65439.00811,3
3521,65439.01257,65439.00811,3
3523,65439.01245,65439.00765,3
3525,65439.01116,65439.00731,3
3527,65439.01109,65439.00718,3
3529,65439.01068,65439.00632,3
3531,65439.01038,65439.00632,3
3533,65439.01029,65439.00632,3
3535,65439.00969,65439.00632,3
3537,65439.00957,65439.00632,3
3539,65439.00955,65439.00632,3
3541,65439.00914,65439.00632,3
3543,65439.00869,65439.00632,3
3545,65439.00865,65439.00632,3
3547,65439.0082,65439.00632,3
3549,65439.00811,65439.00632,3
3551,65439.00803,65439.00632,3
15,93100.25344,88717.94991,4
17,91245.20152,86228.27893,4
19,91222.08472,86228.27893,4
21,90675.90419,86228.27893,4
23,90405.28467,86228.27893,4
25,90363.26386,86228.27893,4
27,90352.99518,86228.27893,4
29,90204.76859,86228.27893,4
31,90145.40134,86228.27893,4
33,90110.34294,86228.27893,4
35,89950.65876,86228.27893,4
37,89921.28036,84544.80209,4
39,89293.90754,84544.80209,4
41,88976.56618,84544.80209,4
43,88717.94991,84544.80209,4
45,88136.66864,82136.20277,4
47,87881.52114,82136.20277,4
49,87767.04481,82136.20277,4
51,87685.04131,82136.20277,4
53,87471.37321,82136.20277,4
55,87206.35861,82136.20277,4
57,86806.42807,82136.20277,4
59,86455.91742,82136.20277,4
61,86236.64336,82136.20277,4
63,86228.27893,82136.20277,4
65,85507.71779,82136.20277,4
67,85471.64974,82136.20277,4
69,85242.57727,82136.20277,4
71,84673.61801,82136.20277,4
73,84544.80209,82136.20277,4
75,84245.57484,82136.20277,4
77,84237.75662,80780.99852,4
79,84056.44629,80780.99852,4
81,83796.56871,80780.99852,4
83,83741.72911,80780.99852,4
85,83654.2178,80780.99852,4
87,83645.72909,79567.89085,4
89,83623.64717,79567.89085,4
91,82641.48839,79567.89085,4
93,82422.00588,79567.89085,4
95,82404.91065,79567.89085,4
97,82340.02914,78097.29066,4
99,82323.19851,78097.29066,4
101,82308.68502,78097.29066,4
103,82307.4557,78097.29066,4
105,82136.20277,76843.62452,4
107,81969.13548,76843.62452,4
109,81408.13586,76843.62452,4
111,81170.8047,76843.62452,4
113,80780.99852,74997.74057,4
115,80139.77239,74997.74057,4
117,80058.57804,74997.74057,4
119,79816.68208,74997.74057,4
121,79666.58234,74997.74057,4
123,79660.1044,72838.2542,4
125,79567.89085,72838.2542,4
127,79151.69973,72838.2542,4
129,79007.00693,72838.2542,4
131,78158.56625,72838.2542,4
133,78097.29066,72838.2542,4
135,77160.90231,71361.63555,4
137,77052.1055,71361.63555,4
139,76843.62452,71361.63555,4
141,76233.60322,71361.63555,4
143,76196.63165,70043.65,4
145,75937.19833,70043.65,4
147,75832.75228,70043.65,4
149,74997.74057,69115.39391,4
151,74611.48397,69115.39391,4
153,73782.35626,68517.60013,4
155,73305.85115,68517.60013,4
157,73270.9707,68517.60013,4
159,72914.93276,68517.60013,4
161,72838.2542,68517.60013,4
163,72197.61417,68517.60013,4
165,71726.15417,68517.60013,4
167,71644.03808,68517.60013,4
169,71361.63555,68517.60013,4
171,70794.42137,68517.60013,4
173,70545.70405,68517.60013,4
175,70043.65,68517.60013,4
177,69524.78097,68517.60013,4
179,69438.57957,68517.60013,4
181,69231.92618,68517.60013,4
