  Nelder-Mead direct search function minimizer
function value for initial parameters = 186281.910279
  Scaled convergence tolerance is 0.00277582
Stepsize computed as 0.299573
LO-REDUCTION    3441 65719.990128 65719.983439
LO-REDUCTION    3443 65719.989973 65719.983439
REFLECTION      3445 65719.989125 65719.983426
REFLECTION      3447 65719.988652 65719.982528
LO-REDUCTION    3449 65719.988387 65719.982528
REFLECTION      3451 65719.988132 65719.982381
EXTENSION       3453 65719.987958 65719.977435
LO-REDUCTION    3455 65719.986394 65719.977435
LO-REDUCTION    3457 65719.986028 65719.977435
LO-REDUCTION    3459 65719.985865 65719.977435
LO-REDUCTION    3461 65719.985305 65719.977435
LO-REDUCTION    3463 65719.984770 65719.977435
LO-REDUCTION    3465 65719.984737 65719.977435
LO-REDUCTION    3467 65719.984406 65719.977435
EXTENSION       3469 65719.983994 65719.973904
LO-REDUCTION    3471 65719.983682 65719.973904
LO-REDUCTION    3473 65719.983439 65719.973904
LO-REDUCTION    3475 65719.983426 65719.973904
EXTENSION       3477 65719.982528 65719.969731
LO-REDUCTION    3479 65719.982381 65719.969731
LO-REDUCTION    3481 65719.981287 65719.969731
LO-REDUCTION    3483 65719.981188 65719.969731
LO-REDUCTION    3485 65719.980280 65719.969731
LO-REDUCTION    3487 65719.980046 65719.969731
LO-REDUCTION    3489 65719.979865 65719.969731
LO-REDUCTION    3491 65719.979427 65719.969731
LO-REDUCTION    3493 65719.978426 65719.969731
EXTENSION       3495 65719.977845 65719.966644
LO-REDUCTION    3497 65719.977435 65719.966644
LO-REDUCTION    3499 65719.976622 65719.966644
LO-REDUCTION    3501 65719.976265 65719.966644
EXTENSION       3503 65719.976230 65719.964233
LO-REDUCTION    3505 65719.973904 65719.964233
EXTENSION       3507 65719.972842 65719.961421
LO-REDUCTION    3509 65719.972687 65719.961421
LO-REDUCTION    3511 65719.972676 65719.961421
LO-REDUCTION    3513 65719.971300 65719.961421
EXTENSION       3515 65719.971241 65719.959615
LO-REDUCTION    3517 65719.971196 65719.959615
LO-REDUCTION    3519 65719.970025 65719.959615
LO-REDUCTION    3521 65719.969731 65719.959615
LO-REDUCTION    3523 65719.969411 65719.959615
LO-REDUCTION    3525 65719.967543 65719.959615
LO-REDUCTION    3527 65719.967148 65719.959615
LO-REDUCTION    3529 65719.966644 65719.959615
REFLECTION      3531 65719.964965 65719.958518
REFLECTION      3533 65719.964233 65719.958101
REFLECTION      3535 65719.963398 65719.957556
LO-REDUCTION    3537 65719.962737 65719.957556
LO-REDUCTION    3539 65719.962641 65719.957556
REFLECTION      3541 65719.961519 65719.957136
LO-REDUCTION    3543 65719.961421 65719.957136
LO-REDUCTION    3545 65719.961341 65719.957136
EXTENSION       3547 65719.960612 65719.956083
LO-REDUCTION    3549 65719.960277 65719.956083
LO-REDUCTION    3551 65719.960079 65719.956083
LO-REDUCTION    3553 65719.959905 65719.956083
REFLECTION      3555 65719.959851 65719.955940
LO-REDUCTION    3557 65719.959615 65719.955940
EXTENSION       3559 65719.959386 65719.955368
EXTENSION       3561 65719.958518 65719.954132
LO-REDUCTION    3563 65719.958500 65719.954132
LO-REDUCTION    3565 65719.958388 65719.954132
LO-REDUCTION    3567 65719.958168 65719.954132
EXTENSION       3569 65719.958101 65719.953103
LO-REDUCTION    3571 65719.957725 65719.953103
EXTENSION       3573 65719.957556 65719.950565
LO-REDUCTION    3575 65719.957136 65719.950565
LO-REDUCTION    3577 65719.956835 65719.950565
LO-REDUCTION    3579 65719.956606 65719.950565
LO-REDUCTION    3581 65719.956289 65719.950565
LO-REDUCTION    3583 65719.956083 65719.950565
LO-REDUCTION    3585 65719.955940 65719.950565
LO-REDUCTION    3587 65719.955806 65719.950565
LO-REDUCTION    3589 65719.955368 65719.950565
LO-REDUCTION    3591 65719.954797 65719.950565
LO-REDUCTION    3593 65719.954499 65719.950565
LO-REDUCTION    3595 65719.954132 65719.950565
LO-REDUCTION    3597 65719.953915 65719.950565
EXTENSION       3599 65719.953665 65719.949552
LO-REDUCTION    3601 65719.953489 65719.949552
LO-REDUCTION    3603 65719.953431 65719.949552
LO-REDUCTION    3605 65719.953103 65719.949552
LO-REDUCTION    3607 65719.952951 65719.949552
LO-REDUCTION    3609 65719.952879 65719.949552
LO-REDUCTION    3611 65719.952659 65719.949552
LO-REDUCTION    3613 65719.952654 65719.949552
EXTENSION       3615 65719.952292 65719.948894
LO-REDUCTION    3617 65719.951941 65719.948894
LO-REDUCTION    3619 65719.951753 65719.948894
LO-REDUCTION    3621 65719.951703 65719.948894
EXTENSION       3623 65719.951464 65719.948525
LO-REDUCTION    3625 65719.951352 65719.948525
EXTENSION       3627 65719.951297 65719.946849
LO-REDUCTION    3629 65719.951035 65719.946849
LO-REDUCTION    3631 65719.950836 65719.946849
LO-REDUCTION    3633 65719.950763 65719.946849
LO-REDUCTION    3635 65719.950565 65719.946849
LO-REDUCTION    3637 65719.950522 65719.946849
EXTENSION       3639 65719.949771 65719.944185
LO-REDUCTION    3641 65719.949552 65719.944185
LO-REDUCTION    3643 65719.949507 65719.944185
LO-REDUCTION    3645 65719.949189 65719.944185
LO-REDUCTION    3647 65719.948984 65719.944185
LO-REDUCTION    3649 65719.948894 65719.944185
LO-REDUCTION    3651 65719.948585 65719.944185
LO-REDUCTION    3653 65719.948525 65719.944185
LO-REDUCTION    3655 65719.948237 65719.944185
EXTENSION       3657 65719.947627 65719.942773
LO-REDUCTION    3659 65719.947493 65719.942773
LO-REDUCTION    3661 65719.947285 65719.942773
LO-REDUCTION    3663 65719.947077 65719.942773
EXTENSION       3665 65719.946928 65719.940992
LO-REDUCTION    3667 65719.946849 65719.940992
LO-REDUCTION    3669 65719.945782 65719.940992
LO-REDUCTION    3671 65719.945553 65719.940992
LO-REDUCTION    3673 65719.945546 65719.940992
LO-REDUCTION    3675 65719.945445 65719.940992
LO-REDUCTION    3677 65719.945426 65719.940992
EXTENSION       3679 65719.944885 65719.939753
LO-REDUCTION    3681 65719.944485 65719.939753
LO-REDUCTION    3683 65719.944274 65719.939753
LO-REDUCTION    3685 65719.944185 65719.939753
LO-REDUCTION    3687 65719.943721 65719.939753
LO-REDUCTION    3689 65719.943455 65719.939753
EXTENSION       3691 65719.943165 65719.937156
LO-REDUCTION    3693 65719.942773 65719.937156
LO-REDUCTION    3695 65719.942464 65719.937156
LO-REDUCTION    3697 65719.942198 65719.937156
LO-REDUCTION    3699 65719.942046 65719.937156
LO-REDUCTION    3701 65719.941554 65719.937156
LO-REDUCTION    3703 65719.941178 65719.937156
EXTENSION       3705 65719.941131 65719.935316
LO-REDUCTION    3707 65719.940992 65719.935316
LO-REDUCTION    3709 65719.940333 65719.935316
LO-REDUCTION    3711 65719.940282 65719.935316
EXTENSION       3713 65719.940179 65719.933562
LO-REDUCTION    3715 65719.939939 65719.933562
LO-REDUCTION    3717 65719.939753 65719.933562
LO-REDUCTION    3719 65719.938759 65719.933562
LO-REDUCTION    3721 65719.938463 65719.933562
LO-REDUCTION    3723 65719.938220 65719.933562
LO-REDUCTION    3725 65719.938137 65719.933562
EXTENSION       3727 65719.937905 65719.931339
LO-REDUCTION    3729 65719.937269 65719.931339
LO-REDUCTION    3731 65719.937239 65719.931339
EXTENSION       3733 65719.937224 65719.927977
LO-REDUCTION    3735 65719.937156 65719.927977
LO-REDUCTION    3737 65719.935955 65719.927977
LO-REDUCTION    3739 65719.935316 65719.927977
LO-REDUCTION    3741 65719.934700 65719.927977
LO-REDUCTION    3743 65719.934619 65719.927977
LO-REDUCTION    3745 65719.934269 65719.927977
EXTENSION       3747 65719.934217 65719.925992
LO-REDUCTION    3749 65719.933967 65719.925992
EXTENSION       3751 65719.933829 65719.922618
LO-REDUCTION    3753 65719.933562 65719.922618
LO-REDUCTION    3755 65719.931918 65719.922618
LO-REDUCTION    3757 65719.931884 65719.922618
LO-REDUCTION    3759 65719.931339 65719.922618
LO-REDUCTION    3761 65719.931254 65719.922618
LO-REDUCTION    3763 65719.929928 65719.922618
LO-REDUCTION    3765 65719.929837 65719.922618
LO-REDUCTION    3767 65719.929817 65719.922618
LO-REDUCTION    3769 65719.929181 65719.922618
EXTENSION       3771 65719.928396 65719.920841
LO-REDUCTION    3773 65719.927977 65719.920841
LO-REDUCTION    3775 65719.927726 65719.920841
EXTENSION       3777 65719.926725 65719.916794
LO-REDUCTION    3779 65719.925992 65719.916794
LO-REDUCTION    3781 65719.925526 65719.916794
LO-REDUCTION    3783 65719.925281 65719.916794
LO-REDUCTION    3785 65719.924271 65719.916794
LO-REDUCTION    3787 65719.923985 65719.916794
LO-REDUCTION    3789 65719.923484 65719.916794
LO-REDUCTION    3791 65719.923464 65719.916794
LO-REDUCTION    3793 65719.923182 65719.916794
LO-REDUCTION    3795 65719.922653 65719.916794
LO-REDUCTION    3797 65719.922618 65719.916794
LO-REDUCTION    3799 65719.922307 65719.916794
EXTENSION       3801 65719.921396 65719.914778
LO-REDUCTION    3803 65719.920841 65719.914778
LO-REDUCTION    3805 65719.920703 65719.914778
LO-REDUCTION    3807 65719.919508 65719.914778
LO-REDUCTION    3809 65719.919209 65719.914778
LO-REDUCTION    3811 65719.919128 65719.914778
LO-REDUCTION    3813 65719.918906 65719.914778
LO-REDUCTION    3815 65719.918872 65719.914778
EXTENSION       3817 65719.918656 65719.913950
LO-REDUCTION    3819 65719.918421 65719.913950
REFLECTION      3821 65719.917900 65719.913803
REFLECTION      3823 65719.917867 65719.913378
LO-REDUCTION    3825 65719.916896 65719.913378
LO-REDUCTION    3827 65719.916794 65719.913378
LO-REDUCTION    3829 65719.916715 65719.913378
LO-REDUCTION    3831 65719.916129 65719.913378
REFLECTION      3833 65719.915834 65719.912940
LO-REDUCTION    3835 65719.915626 65719.912940
LO-REDUCTION    3837 65719.915171 65719.912940
LO-REDUCTION    3839 65719.915103 65719.912940
LO-REDUCTION    3841 65719.915062 65719.912940
Exiting from Nelder Mead minimizer
    3843 function evaluations used
Used 3843 function and NA gradient evaluations
  Nelder-Mead direct search function minimizer
function value for initial parameters = 105630.454022
  Scaled convergence tolerance is 0.00157402
Stepsize computed as 0.173460
BUILD             15 111134.554653 101474.818021
EXTENSION         17 106823.056631 95422.615063
LO-REDUCTION      19 106766.306189 95422.615063
LO-REDUCTION      21 106555.357798 95422.615063
LO-REDUCTION      23 105894.468712 95422.615063
LO-REDUCTION      25 105852.693663 95422.615063
LO-REDUCTION      27 105817.292339 95422.615063
LO-REDUCTION      29 105689.211574 95422.615063
LO-REDUCTION      31 105630.454022 95422.615063
LO-REDUCTION      33 105567.796029 95422.615063
LO-REDUCTION      35 105408.125848 95422.615063
LO-REDUCTION      37 105372.109712 95422.615063
LO-REDUCTION      39 104706.556279 95422.615063
EXTENSION         41 104332.196980 91553.494098
LO-REDUCTION      43 102292.517869 91553.494098
LO-REDUCTION      45 101698.684371 91553.494098
LO-REDUCTION      47 101474.818021 91553.494098
LO-REDUCTION      49 101315.696586 91553.494098
LO-REDUCTION      51 101256.264519 91553.494098
EXTENSION         53 100666.162867 87497.040536
LO-REDUCTION      55 100057.893449 87497.040536
LO-REDUCTION      57 99302.103195 87497.040536
LO-REDUCTION      59 98505.560100 87497.040536
LO-REDUCTION      61 97764.993780 87497.040536
LO-REDUCTION      63 96801.524097 87497.040536
EXTENSION         65 95752.073330 84863.488034
LO-REDUCTION      67 95422.615063 84863.488034
LO-REDUCTION      69 94459.025395 84863.488034
LO-REDUCTION      71 94015.150468 84863.488034
EXTENSION         73 93945.133521 81990.701639
LO-REDUCTION      75 92681.627006 81990.701639
LO-REDUCTION      77 92253.622476 81990.701639
LO-REDUCTION      79 91553.494098 81990.701639
LO-REDUCTION      81 89925.244616 81990.701639
LO-REDUCTION      83 89311.714908 81990.701639
LO-REDUCTION      85 88630.805796 81990.701639
LO-REDUCTION      87 88088.770097 81990.701639
LO-REDUCTION      89 87640.129879 81990.701639
LO-REDUCTION      91 87497.040536 81990.701639
LO-REDUCTION      93 86630.657432 81990.701639
LO-REDUCTION      95 85473.791659 81990.701639
LO-REDUCTION      97 85075.109953 81990.701639
LO-REDUCTION      99 84863.488034 81990.701639
LO-REDUCTION     101 84589.785424 81990.701639
EXTENSION        103 83510.621264 80274.489267
LO-REDUCTION     105 83384.947018 80274.489267
HI-REDUCTION     107 83245.461165 80274.489267
LO-REDUCTION     109 83187.776270 80274.489267
LO-REDUCTION     111 83142.275191 80274.489267
LO-REDUCTION     113 83077.557642 80274.489267
LO-REDUCTION     115 83017.962023 80274.489267
LO-REDUCTION     117 82948.389777 80274.489267
LO-REDUCTION     119 82909.230775 80274.489267
LO-REDUCTION     121 82832.506552 80274.489267
LO-REDUCTION     123 82763.787887 80274.489267
LO-REDUCTION     125 82625.373809 80274.489267
LO-REDUCTION     127 82588.744329 80274.489267
EXTENSION        129 82564.590966 78159.632134
LO-REDUCTION     131 81990.701639 78159.632134
LO-REDUCTION     133 81978.787104 78159.632134
LO-REDUCTION     135 81862.141794 78159.632134
LO-REDUCTION     137 81724.520804 78159.632134
LO-REDUCTION     139 81433.757099 78159.632134
LO-REDUCTION     141 81224.831785 78159.632134
LO-REDUCTION     143 81083.034268 78159.632134
EXTENSION        145 80808.165885 77081.114221
LO-REDUCTION     147 80714.298277 77081.114221
LO-REDUCTION     149 80558.186964 77081.114221
LO-REDUCTION     151 80488.181631 77081.114221
EXTENSION        153 80375.576380 74705.142118
LO-REDUCTION     155 80274.489267 74705.142118
LO-REDUCTION     157 80224.142167 74705.142118
LO-REDUCTION     159 79202.441917 74705.142118
LO-REDUCTION     161 79052.724154 74705.142118
LO-REDUCTION     163 79008.010209 74705.142118
LO-REDUCTION     165 78525.087519 74705.142118
LO-REDUCTION     167 78439.040909 74705.142118
EXTENSION        169 78375.843584 73140.574343
LO-REDUCTION     171 78283.444279 73140.574343
LO-REDUCTION     173 78159.632134 73140.574343
LO-REDUCTION     175 77893.459427 73140.574343
EXTENSION        177 77181.421169 70318.025281
LO-REDUCTION     179 77081.114221 70318.025281
LO-REDUCTION     181 76319.069273 70318.025281
LO-REDUCTION     183 75906.068340 70318.025281
LO-REDUCTION     185 75621.764631 70318.025281
LO-REDUCTION     187 75486.657283 70318.025281
LO-REDUCTION     189 75369.359036 70318.025281
EXTENSION        191 75323.265246 68505.275847
LO-REDUCTION     193 75131.627064 68505.275847
LO-REDUCTION     195 74705.142118 68505.275847
LO-REDUCTION     197 74029.883857 68505.275847
LO-REDUCTION     199 73256.892752 68505.275847
LO-REDUCTION     201 73204.117250 68505.275847
EXTENSION        203 73140.574343 67570.494596
LO-REDUCTION     205 72174.462189 67570.494596
LO-REDUCTION     207 71720.297940 67570.494596
LO-REDUCTION     209 71568.918470 67570.494596
LO-REDUCTION     211 71384.868132 67570.494596
REFLECTION       213 71002.340423 67555.546651
LO-REDUCTION     215 70952.879060 67555.546651
REFLECTION       217 70318.025281 67435.384111
LO-REDUCTION     219 69892.632680 67435.384111
LO-REDUCTION     221 69499.731330 67435.384111
REFLECTION       223 69336.546613 67182.625151
REFLECTION       225 69094.887716 67113.218379
LO-REDUCTION     227 68819.693896 67113.218379
LO-REDUCTION     229 68505.275847 67113.218379
LO-REDUCTION     231 68161.949523 67113.218379
LO-REDUCTION     233 68049.796759 67113.218379
LO-REDUCTION     235 68032.709692 67113.218379
LO-REDUCTION     237 67958.674703 67113.218379
LO-REDUCTION     239 67797.224389 67113.218379
HI-REDUCTION     241 67735.417554 67113.218379
LO-REDUCTION     243 67673.988694 67113.218379
LO-REDUCTION     245 67570.494596 67113.218379
LO-REDUCTION     247 67555.546651 67113.218379
LO-REDUCTION     249 67465.741889 67113.218379
LO-REDUCTION     251 67440.871539 67113.218379
EXTENSION        253 67435.384111 66876.281651
LO-REDUCTION     255 67373.597030 66876.281651
LO-REDUCTION     257 67275.333562 66876.281651
LO-REDUCTION     259 67243.639392 66876.281651
HI-REDUCTION     261 67239.677514 66876.281651
LO-REDUCTION     263 67194.839072 66876.281651
LO-REDUCTION     265 67185.484792 66876.281651
LO-REDUCTION     267 67183.315486 66876.281651
LO-REDUCTION     269 67182.625151 66876.281651
LO-REDUCTION     271 67171.687854 66876.281651
LO-REDUCTION     273 67171.623049 66876.281651
LO-REDUCTION     275 67150.777579 66876.281651
LO-REDUCTION     277 67146.968507 66876.281651
LO-REDUCTION     279 67144.585098 66876.281651
EXTENSION        281 67126.911198 66850.281039
LO-REDUCTION     283 67113.218379 66850.281039
LO-REDUCTION     285 67064.990982 66850.281039
EXTENSION        287 67060.694136 66807.654043
EXTENSION        289 67024.380786 66696.246256
LO-REDUCTION     291 67018.702643 66696.246256
LO-REDUCTION     293 67013.012733 66696.246256
LO-REDUCTION     295 67011.797222 66696.246256
LO-REDUCTION     297 66999.055654 66696.246256
LO-REDUCTION     299 66975.779678 66696.246256
LO-REDUCTION     301 66960.685022 66696.246256
LO-REDUCTION     303 66920.575006 66696.246256
EXTENSION        305 66911.582740 66645.279524
LO-REDUCTION     307 66904.587141 66645.279524
LO-REDUCTION     309 66880.446586 66645.279524
LO-REDUCTION     311 66876.281651 66645.279524
EXTENSION        313 66861.831026 66619.179491
LO-REDUCTION     315 66850.281039 66619.179491
LO-REDUCTION     317 66812.159939 66619.179491
LO-REDUCTION     319 66807.654043 66619.179491
REFLECTION       321 66781.284014 66607.388456
LO-REDUCTION     323 66770.673123 66607.388456
EXTENSION        325 66747.999805 66554.884149
LO-REDUCTION     327 66726.442120 66554.884149
LO-REDUCTION     329 66717.903078 66554.884149
LO-REDUCTION     331 66702.955639 66554.884149
LO-REDUCTION     333 66696.246256 66554.884149
HI-REDUCTION     335 66682.408245 66554.884149
REFLECTION       337 66670.821530 66546.340242
LO-REDUCTION     339 66670.469938 66546.340242
EXTENSION        341 66647.973472 66522.569688
EXTENSION        343 66646.147895 66467.697765
LO-REDUCTION     345 66645.279524 66467.697765
LO-REDUCTION     347 66623.771085 66467.697765
LO-REDUCTION     349 66619.179491 66467.697765
LO-REDUCTION     351 66608.392820 66467.697765
LO-REDUCTION     353 66607.388456 66467.697765
HI-REDUCTION     355 66602.133211 66467.697765
LO-REDUCTION     357 66583.981954 66467.697765
EXTENSION        359 66574.208910 66428.136753
LO-REDUCTION     361 66567.448723 66428.136753
LO-REDUCTION     363 66560.870167 66428.136753
LO-REDUCTION     365 66554.884149 66428.136753
EXTENSION        367 66546.340242 66419.357510
LO-REDUCTION     369 66534.270043 66419.357510
LO-REDUCTION     371 66529.976156 66419.357510
EXTENSION        373 66522.569688 66321.253074
LO-REDUCTION     375 66509.765775 66321.253074
LO-REDUCTION     377 66503.527524 66321.253074
LO-REDUCTION     379 66497.547061 66321.253074
LO-REDUCTION     381 66486.802775 66321.253074
LO-REDUCTION     383 66471.849797 66321.253074
HI-REDUCTION     385 66467.697765 66321.253074
LO-REDUCTION     387 66459.593657 66321.253074
LO-REDUCTION     389 66454.691476 66321.253074
EXTENSION        391 66451.933841 66267.216556
LO-REDUCTION     393 66442.132545 66267.216556
LO-REDUCTION     395 66436.930641 66267.216556
LO-REDUCTION     397 66428.136753 66267.216556
EXTENSION        399 66419.357510 66210.589730
LO-REDUCTION     401 66414.394062 66210.589730
LO-REDUCTION     403 66413.711818 66210.589730
LO-REDUCTION     405 66400.582117 66210.589730
LO-REDUCTION     407 66397.931519 66210.589730
LO-REDUCTION     409 66362.141585 66210.589730
EXTENSION        411 66359.333622 66132.119402
LO-REDUCTION     413 66347.622000 66132.119402
LO-REDUCTION     415 66340.389427 66132.119402
LO-REDUCTION     417 66321.253074 66132.119402
LO-REDUCTION     419 66311.242023 66132.119402
LO-REDUCTION     421 66305.914722 66132.119402
EXTENSION        423 66282.037502 66072.023410
LO-REDUCTION     425 66281.544723 66072.023410
LO-REDUCTION     427 66267.216556 66072.023410
LO-REDUCTION     429 66266.852571 66072.023410
LO-REDUCTION     431 66257.997291 66072.023410
EXTENSION        433 66224.332809 65999.987210
LO-REDUCTION     435 66218.201973 65999.987210
LO-REDUCTION     437 66210.589730 65999.987210
EXTENSION        439 66196.440324 65948.256353
LO-REDUCTION     441 66162.640090 65948.256353
LO-REDUCTION     443 66162.431060 65948.256353
LO-REDUCTION     445 66155.592533 65948.256353
EXTENSION        447 66142.438816 65901.873441
LO-REDUCTION     449 66132.119402 65901.873441
LO-REDUCTION     451 66114.511119 65901.873441
LO-REDUCTION     453 66105.264717 65901.873441
LO-REDUCTION     455 66092.668506 65901.873441
EXTENSION        457 66081.422817 65896.852578
LO-REDUCTION     459 66072.023410 65896.852578
LO-REDUCTION     461 66034.530455 65896.852578
LO-REDUCTION     463 66029.715786 65896.852578
LO-REDUCTION     465 66001.530664 65896.852578
REFLECTION       467 65999.987210 65896.062001
REFLECTION       469 65996.565221 65890.022625
LO-REDUCTION     471 65993.924996 65890.022625
LO-REDUCTION     473 65967.997846 65890.022625
LO-REDUCTION     475 65960.850114 65886.537474
REFLECTION       477 65951.100958 65883.808991
REFLECTION       479 65948.256353 65870.602202
LO-REDUCTION     481 65920.877896 65870.602202
REFLECTION       483 65919.542235 65864.200027
REFLECTION       485 65916.084201 65863.455424
REFLECTION       487 65908.333843 65861.562854
LO-REDUCTION     489 65905.921365 65861.562854
LO-REDUCTION     491 65903.069224 65861.562854
LO-REDUCTION     493 65901.873441 65861.562854
HI-REDUCTION     495 65896.852578 65861.562854
HI-REDUCTION     497 65896.062001 65861.562854
LO-REDUCTION     499 65893.421260 65861.562854
REFLECTION       501 65890.022625 65854.064572
LO-REDUCTION     503 65886.537474 65854.064572
LO-REDUCTION     505 65886.200519 65854.064572
LO-REDUCTION     507 65883.808991 65854.064572
LO-REDUCTION     509 65878.977556 65854.064572
EXTENSION        511 65876.746824 65835.262543
LO-REDUCTION     513 65874.645556 65835.262543
LO-REDUCTION     515 65871.316175 65835.262543
LO-REDUCTION     517 65871.259940 65835.262543
LO-REDUCTION     519 65870.602202 65835.262543
LO-REDUCTION     521 65864.200027 65835.262543
LO-REDUCTION     523 65863.601486 65835.262543
LO-REDUCTION     525 65863.455424 65835.262543
LO-REDUCTION     527 65861.562854 65835.262543
LO-REDUCTION     529 65860.786685 65835.262543
EXTENSION        531 65860.107837 65824.103265
LO-REDUCTION     533 65859.165705 65824.103265
LO-REDUCTION     535 65856.938211 65824.103265
LO-REDUCTION     537 65855.811237 65824.103265
LO-REDUCTION     539 65854.064572 65824.103265
LO-REDUCTION     541 65851.213071 65824.103265
EXTENSION        543 65849.994759 65809.008334
LO-REDUCTION     545 65848.589389 65809.008334
LO-REDUCTION     547 65848.425793 65809.008334
LO-REDUCTION     549 65844.061896 65809.008334
LO-REDUCTION     551 65841.653485 65809.008334
LO-REDUCTION     553 65839.245797 65809.008334
LO-REDUCTION     555 65838.993918 65809.008334
LO-REDUCTION     557 65836.834938 65809.008334
EXTENSION        559 65835.681337 65803.332267
LO-REDUCTION     561 65835.262543 65803.332267
EXTENSION        563 65832.327695 65800.769976
EXTENSION        565 65828.557560 65783.336778
LO-REDUCTION     567 65827.676640 65783.336778
LO-REDUCTION     569 65824.103265 65783.336778
LO-REDUCTION     571 65820.035573 65783.336778
LO-REDUCTION     573 65818.281098 65783.336778
LO-REDUCTION     575 65818.123823 65783.336778
EXTENSION        577 65816.678104 65773.793719
LO-REDUCTION     579 65816.535716 65773.793719
LO-REDUCTION     581 65814.413418 65773.793719
LO-REDUCTION     583 65812.074159 65773.793719
LO-REDUCTION     585 65809.008334 65773.793719
LO-REDUCTION     587 65806.033004 65773.793719
REFLECTION       589 65803.332267 65770.742958
LO-REDUCTION     591 65800.769976 65770.742958
LO-REDUCTION     593 65799.690388 65770.742958
LO-REDUCTION     595 65794.914344 65770.742958
EXTENSION        597 65792.219121 65760.655094
LO-REDUCTION     599 65788.356009 65760.655094
LO-REDUCTION     601 65787.525720 65760.655094
LO-REDUCTION     603 65784.531022 65760.655094
EXTENSION        605 65783.336778 65757.099113
LO-REDUCTION     607 65777.882924 65757.099113
LO-REDUCTION     609 65777.841295 65757.099113
LO-REDUCTION     611 65777.774071 65757.099113
LO-REDUCTION     613 65775.081060 65757.099113
LO-REDUCTION     615 65775.059671 65757.099113
LO-REDUCTION     617 65774.596156 65757.099113
REFLECTION       619 65773.793719 65754.692206
LO-REDUCTION     621 65772.407349 65754.692206
LO-REDUCTION     623 65770.742958 65754.692206
LO-REDUCTION     625 65765.952115 65754.692206
EXTENSION        627 65764.457251 65746.178824
LO-REDUCTION     629 65762.663428 65746.178824
LO-REDUCTION     631 65762.509153 65746.178824
LO-REDUCTION     633 65762.280394 65746.178824
LO-REDUCTION     635 65762.087866 65746.178824
LO-REDUCTION     637 65761.811459 65746.178824
LO-REDUCTION     639 65760.655094 65746.178824
LO-REDUCTION     641 65760.071737 65746.178824
LO-REDUCTION     643 65758.743695 65746.178824
LO-REDUCTION     645 65758.140430 65746.178824
LO-REDUCTION     647 65758.103892 65746.178824
LO-REDUCTION     649 65757.980149 65746.178824
EXTENSION        651 65757.099113 65739.542897
LO-REDUCTION     653 65755.858544 65739.542897
LO-REDUCTION     655 65755.571855 65739.542897
LO-REDUCTION     657 65754.692206 65739.542897
LO-REDUCTION     659 65753.472359 65739.542897
LO-REDUCTION     661 65752.364386 65739.542897
LO-REDUCTION     663 65751.684730 65739.542897
LO-REDUCTION     665 65750.978431 65739.542897
EXTENSION        667 65750.839507 65736.721903
EXTENSION        669 65750.227611 65730.110188
LO-REDUCTION     671 65750.205581 65730.110188
LO-REDUCTION     673 65749.719859 65730.110188
LO-REDUCTION     675 65749.009848 65730.110188
EXTENSION        677 65746.466907 65723.081930
LO-REDUCTION     679 65746.178824 65723.081930
LO-REDUCTION     681 65742.983491 65723.081930
LO-REDUCTION     683 65742.262596 65723.081930
LO-REDUCTION     685 65741.181823 65723.081930
LO-REDUCTION     687 65740.844207 65723.081930
LO-REDUCTION     689 65740.702221 65723.081930
LO-REDUCTION     691 65739.969567 65723.081930
LO-REDUCTION     693 65739.542897 65723.081930
REFLECTION       695 65736.839506 65722.562138
EXTENSION        697 65736.721903 65719.822735
EXTENSION        699 65736.050388 65713.156187
LO-REDUCTION     701 65735.715344 65713.156187
LO-REDUCTION     703 65730.110188 65713.156187
LO-REDUCTION     705 65730.005573 65713.156187
LO-REDUCTION     707 65728.379162 65713.156187
LO-REDUCTION     709 65728.075672 65713.156187
LO-REDUCTION     711 65728.058867 65713.156187
EXTENSION        713 65727.720414 65706.717025
LO-REDUCTION     715 65726.000986 65706.717025
LO-REDUCTION     717 65725.679352 65706.717025
LO-REDUCTION     719 65725.378573 65706.717025
LO-REDUCTION     721 65723.081930 65706.717025
LO-REDUCTION     723 65722.562138 65706.717025
LO-REDUCTION     725 65719.822735 65706.717025
LO-REDUCTION     727 65718.260658 65706.717025
REFLECTION       729 65718.116194 65706.520320
EXTENSION        731 65716.315816 65703.306193
LO-REDUCTION     733 65715.052764 65703.306193
LO-REDUCTION     735 65714.884959 65703.306193
REFLECTION       737 65714.115394 65703.166171
EXTENSION        739 65713.341941 65699.460849
LO-REDUCTION     741 65713.156187 65699.460849
LO-REDUCTION     743 65709.836391 65699.460849
LO-REDUCTION     745 65709.368564 65699.460849
EXTENSION        747 65709.093383 65694.543131
LO-REDUCTION     749 65708.862614 65694.543131
LO-REDUCTION     751 65708.445444 65694.543131
LO-REDUCTION     753 65706.901632 65694.543131
LO-REDUCTION     755 65706.717025 65694.543131
LO-REDUCTION     757 65706.520320 65694.543131
LO-REDUCTION     759 65705.603933 65694.543131
EXTENSION        761 65705.038951 65690.188209
LO-REDUCTION     763 65704.288349 65690.188209
LO-REDUCTION     765 65703.321970 65690.188209
LO-REDUCTION     767 65703.306193 65690.188209
LO-REDUCTION     769 65703.166171 65690.188209
LO-REDUCTION     771 65701.719454 65690.188209
LO-REDUCTION     773 65700.379555 65690.188209
EXTENSION        775 65699.985715 65686.936804
